"year","nldasID","MLE","ensemble_est_env","ensemble_est_no_env","null_mle_pred","ensemble_env_err","ensemble_no_env_err","null_mle_err"
2006,"x69y71",0,0.0325311201855363,0.630224948345934,1.13532710283807,0.0325311201855363,0.630224948345934,1.13532710283807
2006,"x69y72",0,0.0090600734314154,0.181005762792889,0.0462338932228095,0.0090600734314154,0.181005762792889,0.0462338932228095
2006,"x70y70",0.168905162137149,0.0430113318955997,0.59422222545087,0.846253617832155,0.125893830241549,0.425317063313721,0.677348455695006
2006,"x71y69",0,0.0390930370244553,0.539931366593312,0.713379398551537,0.0390930370244553,0.539931366593312,0.713379398551537
2006,"x71y70",0.369901423837475,0.0254598761604828,0.341476607691593,0.393619976412665,0.344441547676992,0.0284248161458823,0.0237185525751899
2006,"x72y68",0.20271645529846,0.0441351484993526,0.705782112309207,0.992103311341619,0.158581306799107,0.503065657010747,0.789386856043159
2006,"x72y69",0.384861413742283,0.0696887620869257,1.04530884785307,1.3895955109815,0.315172651655357,0.660447434110787,1.00473409723922
2006,"x73y69",0,0.0428332904918135,0.757442827246649,0.992264871209111,0.0428332904918135,0.757442827246649,0.992264871209111
2007,"x69y71",0,0.326956561002672,0.571847377349531,1.13532710283807,0.326956561002672,0.571847377349531,1.13532710283807
2007,"x69y72",0,0.0994615402429432,0.167206734978228,0.0462338932228095,0.0994615402429432,0.167206734978228,0.0462338932228095
2007,"x70y70",0,0.35128751589084,0.550586497171712,0.857513961974632,0.35128751589084,0.550586497171712,0.857513961974632
2007,"x71y69",1.29212168854478,0.28529746490168,0.439887608214591,0.627237952648552,1.0068242236431,0.852234080330189,0.664883735896228
2007,"x71y70",0,0.212956587666951,0.32858961967188,0.418280071335163,0.212956587666951,0.32858961967188,0.418280071335163
2007,"x72y68",0.411741933583275,0.352330473693471,0.637916817699594,0.978168279455965,0.0594114598898041,0.226174884116319,0.56642634587269
2007,"x72y69",1.5012775191603,0.60015672710112,0.896379046260386,1.3151677706203,0.90112079205918,0.604898472899914,0.186109748539997
2007,"x73y69",0,0.337207796155495,0.696888173950599,0.992264871209111,0.337207796155495,0.696888173950599,0.992264871209111
2008,"x69y71",0.446428749413443,1.28562350388046,0.531278316093221,1.1055651862105,0.839194754467013,0.0848495666797777,0.659136436797059
2008,"x69y72",0,0.475443425056131,0.165474536386317,0.0462338932228095,0.475443425056131,0.165474536386317,0.0462338932228095
2008,"x70y70",0.932678488347415,1.06017034653519,0.497532943477443,0.795335396084804,0.127491858187771,0.435145544869972,0.137343092262611
2008,"x71y69",0.295732135339525,0.887906215284652,0.466876158203499,0.693663922862236,0.592174079945127,0.171144022863974,0.397931787522711
2008,"x71y70",0,0.671724129309883,0.317791633184387,0.418280071335163,0.671724129309883,0.317791633184387,0.418280071335163
2008,"x72y68",1.38217034468185,0.792635439858941,0.577083654874005,0.913473052049393,0.589534904822909,0.805086689807845,0.468697292632457
2008,"x72y69",1.41539430733431,1.56915601199158,0.876172579308247,1.32089331807537,0.153761704657269,0.539221728026063,0.0945009892589406
2008,"x73y69",1.07595247992491,1.57328774533684,0.624415787269466,0.920534705880784,0.497335265411934,0.451536692655444,0.155417774044126
2009,"x69y71",0,0.485880975450927,0.605620767779352,1.13532710283807,0.485880975450927,0.605620767779352,1.13532710283807
2009,"x69y72",0,0.351188921572936,0.170752945848305,0.0462338932228095,0.351188921572936,0.170752945848305,0.0462338932228095
2009,"x70y70",0,0.449076087928035,0.581952207240644,0.857513961974632,0.449076087928035,0.581952207240644,0.857513961974632
2009,"x71y69",0,0.316388155139015,0.518984308198281,0.713379398551537,0.316388155139015,0.518984308198281,0.713379398551537
2009,"x71y70",0,0.303618078750114,0.34564332286108,0.418280071335163,0.303618078750114,0.34564332286108,0.418280071335163
2009,"x72y68",0.328954782433596,0.475017308748129,0.674709068310996,0.983687422865943,0.146062526314533,0.3457542858774,0.654732640432347
2009,"x72y69",0.695436043875014,0.679344898090769,0.980702810211158,1.36889053563932,0.0160911457842452,0.285266766336144,0.673454491764309
2009,"x73y69",0,0.500299608996508,0.721409031245766,0.992264871209111,0.500299608996508,0.721409031245766,0.992264871209111
2010,"x68y71",0,0.306312486967084,0.633319599849901,1.45137363763885,0.306312486967084,0.633319599849901,1.45137363763885
2010,"x69y71",0,0.323345517690813,0.568829722780714,1.13532710283807,0.323345517690813,0.568829722780714,1.13532710283807
2010,"x69y72",0,0.117634566088391,0.167843049654499,0.0462338932228095,0.117634566088391,0.167843049654499,0.0462338932228095
2010,"x70y70",0,0.419703099157775,0.526676155139894,0.857513961974632,0.419703099157775,0.526676155139894,0.857513961974632
2010,"x70y71",0,0.17421413954016,0.200317805541185,0.116723301186009,0.17421413954016,0.200317805541185,0.116723301186009
2010,"x71y69",0.441268423180684,0.516927891886972,0.448432907172946,0.683961503672825,0.0756594687062884,0.00716448399226183,0.242693080492141
2010,"x71y70",0,0.439213061230264,0.308322329062063,0.418280071335163,0.439213061230264,0.308322329062063,0.418280071335163
2010,"x72y68",1.63315957678247,0.388653688358652,0.550222431525137,0.896740436576018,1.24450588842382,1.08293714525733,0.736419140206452
2010,"x72y69",1.43544527903835,1.19611278293869,0.836339264620236,1.31955658662843,0.239332496099663,0.599106014418114,0.115888692409917
2010,"x73y69",1.9336683366963,0.419125920188353,0.566300153899653,0.863353648762691,1.51454241650795,1.36736818279665,1.07031468793361
2011,"x68y71",0,2.00510575571783,0.69760098669565,1.45137363763885,2.00510575571783,0.69760098669565,1.45137363763885
2011,"x69y71",1.8450098754402,1.89627718337815,0.549281553505301,1.01232644447539,0.0512673079379451,1.2957283219349,0.832683430964815
2011,"x69y72",0,0.657749816805514,0.192195246590374,0.0462338932228095,0.657749816805514,0.192195246590374,0.0462338932228095
2011,"x70y70",0.17195531909375,1.94329455776058,0.591078487505688,0.846050274035048,1.77133923866683,0.419123168411938,0.674094954941298
2011,"x70y71",0,0.930219937793018,0.233891044703351,0.116723301186009,0.930219937793018,0.233891044703351,0.116723301186009
2011,"x71y69",0,1.53823139491498,0.529386059997621,0.713379398551537,1.53823139491498,0.529386059997621,0.713379398551537
2011,"x71y70",0.190150383695407,1.20401309708601,0.344472926358693,0.405603379088803,1.01386271339061,0.154322542663286,0.215452995393396
2011,"x72y68",0.288416729619881,1.8863438067852,0.685494603302423,0.986389959720191,1.59792707716532,0.397077873682542,0.69797323010031
2011,"x72y69",1.2420476846074,3.0174640535644,0.949913023613377,1.3324497595905,1.775416368957,0.292134660994023,0.0904020749830969
2011,"x73y69",0.847225361131865,2.31120469209671,0.687410021489052,0.935783180466987,1.46397933096484,0.159815339642813,0.0885578193351219
2012,"x68y71",0,0.972644546070337,0.634753234051097,1.45137363763885,0.972644546070337,0.634753234051097,1.45137363763885
2012,"x69y71",1.62081958117617,0.727854017834593,0.505964673855818,1.02727246409299,0.892965563341578,1.11485490732035,0.593547117083183
2012,"x69y72",0,0.27262280972699,0.170478749727891,0.0462338932228095,0.27262280972699,0.170478749727891,0.0462338932228095
2012,"x70y70",1.55626466456191,0.912444257664725,0.494925274653009,0.753762984337171,0.643820406897185,1.0613393899089,0.802501680224739
2012,"x70y71",0,0.30612543617768,0.207483946994883,0.116723301186009,0.30612543617768,0.207483946994883,0.116723301186009
2012,"x71y69",0.506331970433674,1.05253074779249,0.476716099712206,0.679623933855959,0.546198777358818,0.0296158707214684,0.173291963422285
2012,"x71y70",1.00602733396384,0.421687218977603,0.294898991297258,0.351211582404241,0.584340114986237,0.711128342666582,0.654815751559599
2012,"x72y68",0.502704261330081,0.986243941388107,0.634451666941229,0.972104124272844,0.483539680058026,0.131747405611148,0.469399862942763
2012,"x72y69",2.12705728518676,1.28744397625698,0.873369103513855,1.27344911955187,0.839613308929775,1.25368818167291,0.853608165634887
2012,"x73y69",4.25202861256008,0.73655875155034,0.508063145144885,0.708796297038439,3.51546986100974,3.7439654674152,3.54323231552164
2013,"x68y71",7.96884589107587,0.539510142703824,0.307541700105467,0.726933102086502,7.42933574837205,7.6613041909704,7.24191278898937
2013,"x69y71",0,0.889007158654566,0.569609006468615,1.13532710283807,0.889007158654566,0.569609006468615,1.13532710283807
2013,"x69y72",0,0.194810275367273,0.147572784290859,0.0462338932228095,0.194810275367273,0.147572784290859,0.0462338932228095
2013,"x70y70",0.493097126636513,0.797334247392894,0.53514245859421,0.824640820198864,0.304237120756381,0.0420453319576966,0.331543693562351
2013,"x70y71",0,0.238979874763776,0.183461938534391,0.116723301186009,0.238979874763776,0.183461938534391,0.116723301186009
2013,"x71y69",0,0.65735335200014,0.489917636631607,0.713379398551537,0.65735335200014,0.489917636631607,0.713379398551537
2013,"x71y70",0.405858080288127,0.364657788935638,0.319139498093009,0.391222865982621,0.0412002913524893,0.086718582195118,0.0146352143055055
2013,"x72y68",0.601425085516252,0.753553835389878,0.587777638241322,0.965522735993766,0.152128749873626,0.0136474472749303,0.364097650477514
2013,"x72y69",1.38076069540366,1.01726081976969,0.877664209866837,1.32320222553741,0.363499875633973,0.503096485536823,0.057558469866247
2013,"x73y69",0,0.793572109753195,0.650309858157296,0.992264871209111,0.793572109753195,0.650309858157296,0.992264871209111
2014,"x68y71",0,0.869013949658185,0.637870365524744,1.45137363763885,0.869013949658185,0.637870365524744,1.45137363763885
2014,"x69y71",0,0.667926981570894,0.564059329343441,1.13532710283807,0.667926981570894,0.564059329343441,1.13532710283807
2014,"x69y72",0.335972958389711,0.170490295233265,0.152479905392503,0.0238356959968287,0.165482663156446,0.183493052997208,0.312137262392882
2014,"x70y70",0,0.772356318902404,0.547111825295914,0.857513961974632,0.772356318902404,0.547111825295914,0.857513961974632
2014,"x70y71",0,0.241179228360306,0.199357650754377,0.116723301186009,0.241179228360306,0.199357650754377,0.116723301186009
2014,"x71y69",1.41803072809727,0.59660168991586,0.434761924944074,0.618844016678386,0.82142903818141,0.983268803153196,0.799186711418884
2014,"x71y70",0,0.416839675868441,0.324597685483437,0.418280071335163,0.416839675868441,0.324597685483437,0.418280071335163
2014,"x72y68",1.08513110254142,0.702502672616619,0.605337315049644,0.933275668192088,0.382628429924801,0.479793787491776,0.151855434349332
2014,"x72y69",1.91482276285227,1.11220973741313,0.88118250133981,1.28759808770751,0.802613025439136,1.03364026151246,0.627224675144765
2014,"x73y69",1.8509962593014,0.570033336342892,0.601078937722669,0.868865120589018,1.28096292295851,1.24991732157873,0.982131138712382
2015,"x68y71",0,1.03242077509996,0.674535794252235,1.45137363763885,1.03242077509996,0.674535794252235,1.45137363763885
2015,"x69y71",0,0.959482914926277,0.59591077663339,1.13532710283807,0.959482914926277,0.59591077663339,1.13532710283807
2015,"x69y72",0.357535439952431,0.223358181851608,0.138798349120928,0.0223981972259807,0.134177258100823,0.218737090831503,0.33513724272645
2015,"x70y70",4.96232842766313,0.588900937130162,0.373353707103883,0.52669206679709,4.37342749053297,4.58897472055925,4.43563636086604
2015,"x70y71",0,0.285373410845229,0.186610976173159,0.116723301186009,0.285373410845229,0.186610976173159,0.116723301186009
2015,"x71y69",0.766377284467411,0.588603785070805,0.469856427285322,0.662287579587043,0.177773499396606,0.296520857182089,0.104089704880368
2015,"x71y70",0.441071111484643,0.496942681104221,0.312509998303583,0.38887533056952,0.055871569619578,0.12856111318106,0.0521957809151226
2015,"x72y68",0.975408345945916,0.818474248219087,0.628493558974352,0.940590518631789,0.156934097726829,0.346914786971564,0.0348178273141274
2015,"x72y69",0.392540696288659,1.41952296993982,0.999415903313176,1.38908355881175,1.02698227365116,0.606875207024517,0.996542862523087
2015,"x73y69",0,0.857640765181318,0.707578808920656,0.992264871209111,0.857640765181318,0.707578808920656,0.992264871209111
2016,"x68y71",0.672508343230397,0.540332914159093,0.600543903256966,1.390236515527,0.132175429071304,0.0719644399734312,0.717728172296603
2016,"x69y71",2.18948865677896,0.407842541763385,0.478093512995358,0.989361192386135,1.78164611501558,1.7113951437836,1.20012746439283
2016,"x69y72",0,0.113341872518964,0.161706485227535,0.0462338932228095,0.113341872518964,0.161706485227535,0.0462338932228095
2016,"x70y70",0,0.437623352906926,0.546448864800076,0.857513961974632,0.437623352906926,0.546448864800076,0.857513961974632
2016,"x70y71",0,0.148044492361714,0.198268514963766,0.116723301186009,0.148044492361714,0.198268514963766,0.116723301186009
2016,"x71y69",1.1290655002548,0.2665684918162,0.446540626845019,0.638108365201217,0.8624970084386,0.682524873409781,0.490957135053583
2016,"x71y70",0,0.228143299840008,0.323540759412526,0.418280071335163,0.228143299840008,0.323540759412526,0.418280071335163
2016,"x72y68",0,0.582388476978876,0.655631665026055,1.00561774169485,0.582388476978876,0.655631665026055,1.00561774169485
2016,"x72y69",0.0608125012263051,0.69454113015211,0.977248293107447,1.4111987718159,0.633728628925805,0.916435791881142,1.3503862705896
2016,"x73y69",0,0.608998292660011,0.689335159789348,0.992264871209111,0.608998292660011,0.689335159789348,0.992264871209111
2017,"x68y71",0,1.85677091033171,0.626708620789378,1.45137363763885,1.85677091033171,0.626708620789378,1.45137363763885
2017,"x69y71",0.180881015703956,0.84158145481654,0.567160905604193,1.1232683684578,0.660700439112584,0.386279889900237,0.942387352753846
2017,"x69y72",0,0.186731647269659,0.160514857666934,0.0462338932228095,0.186731647269659,0.160514857666934,0.0462338932228095
2017,"x70y70",0.0965484248088783,1.0733622661508,0.5400192925711,0.851077400320706,0.976813841341927,0.443470867762221,0.754528975511828
2017,"x70y71",0.662912579839276,0.216293768081387,0.175031325212504,0.0564585212006205,0.446618811757889,0.487881254626772,0.606454058638656
2017,"x71y69",1.58874051679549,1.1728243029334,0.425309985518256,0.607463364098505,0.415916213862085,1.16343053127723,0.981277152696985
2017,"x71y70",0.185685113898407,0.538684549937085,0.315756482674067,0.405901063741936,0.352999436038678,0.13007136877566,0.220215949843529
2017,"x72y68",1.70851932981378,1.09586740483179,0.580759439799454,0.891716453040598,0.612651924981986,1.12775989001433,0.816802876773182
2017,"x72y69",3.12283262209393,1.93332181684396,0.832395004244142,1.20706409709139,1.18951080524997,2.29043761784979,1.91576852500254
2017,"x73y69",0.745849605616151,0.968418793318619,0.653382824554314,0.942541564168034,0.222569187702468,0.0924667810618367,0.196691958551883
2018,"x68y71",0,0.455407776056644,0.679268704767462,1.45137363763885,0.455407776056644,0.679268704767462,1.45137363763885
2018,"x69y71",0,0.484705066279146,0.611571884934298,1.13532710283807,0.484705066279146,0.611571884934298,1.13532710283807
2018,"x69y72",0,0.137519778055826,0.178255884436947,0.0462338932228095,0.137519778055826,0.178255884436947,0.0462338932228095
2018,"x70y70",0.479172280953101,0.360113696558566,0.565034233878326,0.825569143244425,0.119058584394535,0.085861952925225,0.346396862291324
2018,"x70y71",0,0.165037714715172,0.217433997429501,0.116723301186009,0.165037714715172,0.217433997429501,0.116723301186009
2018,"x71y69",0,0.370221177565128,0.522213231996096,0.713379398551537,0.370221177565128,0.522213231996096,0.713379398551537
2018,"x71y70",0,0.302806749041894,0.345647828003916,0.418280071335163,0.302806749041894,0.345647828003916,0.418280071335163
2018,"x72y68",0.172518968106413,0.575094101167188,0.686922417176546,0.994116477154422,0.402575133060775,0.514403449070133,0.821597509048009
2018,"x72y69",0.398342722865293,0.907772542631323,0.996681396226382,1.38869675703997,0.50942981976603,0.598338673361089,0.990354034174678
2018,"x73y69",0.529411531164001,0.534415276547927,0.703323317662485,0.956970769131511,0.00500374538392556,0.173911786498484,0.42755923796751
2019,"x68y71",7.32375577972113,7.15866614237047,0.467559777780573,0.785577657664206,0.165089637350659,6.85619600194056,6.53817812205692
2019,"x69y71",10.5657403208911,6.74517522610583,0.355749118208916,0.430944414778659,3.82056509478527,10.2099912026822,10.1347959061124
2019,"x69y72",0,1.19061768707269,0.150121890607273,0.0462338932228095,1.19061768707269,0.150121890607273,0.0462338932228095
2019,"x70y70",3.64067844534714,5.06226618368979,0.459541334908944,0.614802065618156,1.42158773834265,3.1811371104382,3.02587637972898
2019,"x70y71",0.621043733206825,1.3986058044893,0.172693759494688,0.0602647799853887,0.777562071282471,0.448349973712137,0.560778953221436
2019,"x71y69",2.95574982742344,3.56202376190547,0.412891406213765,0.516329410056641,0.606273934482034,2.54285842120968,2.4394204173668
2019,"x71y70",3.67550762285955,1.81433621338114,0.220762646810703,0.173246229811193,1.86117140947841,3.45474497604885,3.50226139304836
2019,"x72y68",3.44716992862392,16.7557635225021,0.605311569457747,0.775806413119922,13.3085935938782,2.84185835916617,2.671363515504
2019,"x72y69",3.07529621537098,7.85830183907874,0.903870766760261,1.21023319087292,4.78300562370776,2.17142544861072,1.86506302449806
2019,"x73y69",1.52899863145591,8.37984145585773,0.661044772171301,0.890331629112051,6.85084282440182,0.867953859284609,0.63866700234386
2020,"x68y71",0,0.410232663539893,0.651262079879461,1.45137363763885,0.410232663539893,0.651262079879461,1.45137363763885
2020,"x69y71",0.181538343167151,0.302251516149988,0.575937084887369,1.12322454662692,0.120713172982837,0.394398741720218,0.941686203459771
2020,"x69y72",0,0.0930702419641022,0.172065424369834,0.0462338932228095,0.0930702419641022,0.172065424369834,0.0462338932228095
2020,"x70y70",0.317292501040856,0.264320215560494,0.548170460980325,0.836361128571908,0.0529722854803621,0.230877959939469,0.519068627531052
2020,"x70y71",0,0.11553481540845,0.209766858095281,0.116723301186009,0.11553481540845,0.209766858095281,0.116723301186009
2020,"x71y69",0,0.251808893235067,0.504876253861469,0.713379398551537,0.251808893235067,0.504876253861469,0.713379398551537
2020,"x71y70",0,0.218960813270529,0.334294082828206,0.418280071335163,0.218960813270529,0.334294082828206,0.418280071335163
2020,"x72y68",1.01328632922226,0.507849848723308,0.615226086793084,0.938065319746699,0.505436480498952,0.398060242429176,0.0752210094755611
2020,"x72y69",0.162717174310269,0.577167000391333,0.979244730599125,1.40440512694364,0.414449826081064,0.816527556288856,1.24168795263337
2020,"x73y69",1.2820743542134,0.408478768842759,0.637017700505922,0.906793247594885,0.873595585370641,0.645056653707478,0.375281106618516
2021,"x68y71",0,0.478670820325722,0.645790380760493,1.45137363763885,0.478670820325722,0.645790380760493,1.45137363763885
2021,"x69y71",0,0.464477716402661,0.574958919161154,1.13532710283807,0.464477716402661,0.574958919161154,1.13532710283807
2021,"x69y72",0,0.14861452088128,0.176425196470557,0.0462338932228095,0.14861452088128,0.176425196470557,0.0462338932228095
2021,"x70y70",0.0437885890296316,0.423474323935434,0.552455030329316,0.854594722705989,0.379685734905802,0.508666441299684,0.810806133676358
2021,"x70y71",0,0.195335403201173,0.213625292283084,0.116723301186009,0.195335403201173,0.213625292283084,0.116723301186009
2021,"x71y69",0.307272903735984,0.573041483122301,0.485631223149222,0.692894538302472,0.265768579386317,0.178358319413238,0.385621634566488
2021,"x71y70",0,0.309554062872396,0.334000302037657,0.418280071335163,0.309554062872396,0.334000302037657,0.418280071335163
2021,"x72y68",1.33094295192317,0.543212683044392,0.600050100310615,0.916888211566638,0.787730268878778,0.730892851612555,0.414054740356532
2021,"x72y69",1.91914915510907,0.92445694721047,0.876659440827228,1.28730966155705,0.9946922078986,1.04248971428184,0.631839493552018
2021,"x73y69",0.837767896072651,1.22178719663661,0.656820877598604,0.936413678137601,0.384019300563958,0.180947018474047,0.0986457820649501
